YR	COUNTRY	CHEMICAL NAME	# CHEM CVRD	% CVRD	# FND CHEM	% FND	VIOL RES	% VIOL
2011 	THAILAND 	HEXAZINONE 	58	74	0	0	0	0
2011 	THAILAND 	HEXYTHIAZOX 	56	72	0	0	0	0
2011 	THAILAND 	HYDRAMETHYLNON 	14	18	0	0	0	0
2011 	THAILAND 	IBP 	11	14	0	0	0	0
2011 	THAILAND 	IMAZALIL 	58	74	0	0	0	0
2011 	THAILAND 	IMIBENCONAZOLE 	14	18	0	0	0	0
2011 	THAILAND 	IMIDACLOPRID 	25	32	1	4	0	0
2011 	THAILAND 	INDOXACARB 	25	32	0	0	0	0
2011 	THAILAND 	IPCONAZOLE 	25	32	0	0	0	0
2011 	THAILAND 	IPRODIONE 	58	74	0	0	0	0
2011 	THAILAND 	IPROVALICARB 	25	32	0	0	0	0
2011 	THAILAND 	ISAZOFOS 	9	12	0	0	0	0
2011 	THAILAND 	ISOCARBAMID 	58	74	0	0	0	0
2011 	THAILAND 	ISOCARBOPHOS 	59	76	0	0	0	0
2011 	THAILAND 	ISOFENPHOS 	36	46	0	0	0	0
2011 	THAILAND 	ISOFENPHOS OXYGEN ANALOG 	9	12	0	0	0	0
2011 	THAILAND 	ISOPROCARB 	58	74	0	0	0	0
2011 	THAILAND 	ISOPROPALIN 	58	74	0	0	0	0
2011 	THAILAND 	ISOPROTHIOLANE 	58	74	0	0	0	0
2011 	THAILAND 	ISOPROTURON 	56	72	0	0	0	0
2011 	THAILAND 	ISOXAFLUTOLE 	25	32	0	0	0	0
2011 	THAILAND 	IVERMECTIN 	25	32	0	0	0	0
2011 	THAILAND 	KRESOXIM-METHYL 	58	74	0	0	0	0
2011 	THAILAND 	LACTOFEN (TOTAL*) 	14	18	0	0	0	0
2011 	THAILAND 	LAMBDA-CYHALOTHRIN 	58	74	0	0	0	0
2011 	THAILAND 	LENACIL 	58	74	0	0	0	0
2011 	THAILAND 	LEPTOPHOS 	59	76	0	0	0	0
2011 	THAILAND 	LEPTOPHOS OXYGEN ANALOG 	9	12	0	0	0	0
2011 	THAILAND 	LEPTOPHOS PHOTOPRODUCT 	2	2.6	0	0	0	0
2011 	THAILAND 	LINDANE 	60	77	0	0	0	0
2011 	THAILAND 	LINURON 	58	74	0	0	0	0
2011 	THAILAND 	LUFENURON 	56	72	0	0	0	0
2011 	THAILAND 	MALATHION 	59	76	0	0	0	0
2011 	THAILAND 	MALATHION OXYGEN ANALOG 	59	76	0	0	0	0
2011 	THAILAND 	MANDIPROPAMIDE 	25	32	0	0	0	0
2011 	THAILAND 	MECARBAM 	27	35	0	0	0	0
2011 	THAILAND 	MEFENACET 	14	18	0	0	0	0
2011 	THAILAND 	MEPANIPYRIM 	25	32	0	0	0	0
2011 	THAILAND 	MEPHOSFOLAN 	2	2.6	0	0	0	0
2011 	THAILAND 	MEPRONIL 	25	32	0	0	0	0
2011 	THAILAND 	MESOTRIONE 	14	18	0	0	0	0
2011 	THAILAND 	METAFLUMIZONE 	25	32	0	0	0	0
2011 	THAILAND 	METALAXYL (TOTAL) 	58	74	0	0	0	0
2011 	THAILAND 	METALDEHYDE 	25	32	0	0	0	0
2011 	THAILAND 	METASYSTOX THIOL 	9	12	0	0	0	0
2011 	THAILAND 	METCONAZOLE 	14	18	0	0	0	0
2011 	THAILAND 	METHABENZTHIAZURON 	33	42	0	0	0	0
2011 	THAILAND 	METHAMIDOPHOS 	59	76	0	0	0	0
2011 	THAILAND 	METHIDATHION 	59	76	0	0	0	0
2011 	THAILAND 	METHIDATHION OXYGEN ANALOG 	7	9	0	0	0	0
2011 	THAILAND 	METHIOCARB 	58	74	0	0	0	0
2011 	THAILAND 	METHOMYL 	25	32	1	4	0	0
2011 	THAILAND 	METHOPROTRYNE 	58	74	0	0	0	0
2011 	THAILAND 	METHOXYCHLOR (TOTAL) 	58	74	0	0	0	0
2011 	THAILAND 	METHOXYFENOZIDE 	25	32	0	0	0	0
2011 	THAILAND 	METOBROMURON 	25	32	0	0	0	0
2011 	THAILAND 	METOLACHLOR 	58	74	0	0	0	0
2011 	THAILAND 	METOLCARB 	33	42	0	0	0	0
2011 	THAILAND 	METRAFENONE 	14	18	0	0	0	0
2011 	THAILAND 	METRIBUZIN (TOTAL) 	58	74	0	0	0	0
2011 	THAILAND 	MEVINPHOS (TOTAL) 	59	76	0	0	0	0
2011 	THAILAND 	MEXACARBATE 	56	72	0	0	0	0
2011 	THAILAND 	MGK 264 	58	74	0	0	0	0
2011 	THAILAND 	MIREX (TOTAL) 	33	42	0	0	0	0
2011 	THAILAND 	MOLINATE 	58	74	0	0	0	0
2011 	THAILAND 	MONOCROTOPHOS 	59	76	0	0	0	0
2011 	THAILAND 	MONOLINURON 	58	74	0	0	0	0
2011 	THAILAND 	MOXIDECTIN 	25	32	0	0	0	0
2011 	THAILAND 	MYCLOBUTANIL 	58	74	0	0	0	0
2011 	THAILAND 	NALED 	2	2.6	0	0	0	0
2011 	THAILAND 	NAPROPAMIDE 	58	74	0	0	0	0
2011 	THAILAND 	NEBURON 	25	32	0	0	0	0
2011 	THAILAND 	NITENPYRAM 	25	32	0	0	0	0
2011 	THAILAND 	NITRALIN 	2	2.6	0	0	0	0
2011 	THAILAND 	NITROFEN 	27	35	0	0	0	0
2011 	THAILAND 	NITROTHAL-ISOPROPYL 	58	74	0	0	0	0
2011 	THAILAND 	NOREA 	2	2.6	0	0	0	0
2011 	THAILAND 	NORFLURAZON (TOTAL) 	14	18	0	0	0	0
2011 	THAILAND 	NOVALURON 	25	32	0	0	0	0
2011 	THAILAND 	NUARIMOL 	58	74	0	0	0	0
2011 	THAILAND 	OCTHILINONE 	33	42	0	0	0	0
2011 	THAILAND 	OMETHOATE 	59	76	0	0	0	0
2011 	THAILAND 	OXADIAZON 	58	74	0	0	0	0
2011 	THAILAND 	OXADIXYL 	58	74	0	0	0	0
2011 	THAILAND 	OXAMYL 	25	32	0	0	0	0
2011 	THAILAND 	OXYDEMETON-METHYL (TOTAL) 	34	44	0	0	0	0
2011 	THAILAND 	OXYFLUORFEN 	2	2.6	0	0	0	0
2011 	THAILAND 	PACLOBUTRAZOL 	25	32	0	0	0	0
2011 	THAILAND 	PARATHION 	61	78	0	0	0	0
2011 	THAILAND 	PARATHION OXYGEN ANALOG 	59	76	0	0	0	0
2011 	THAILAND 	PARATHION-METHYL 	59	76	0	0	0	0
2011 	THAILAND 	PARATHION-METHYL OXYGEN ANALOG 	57	73	0	0	0	0
2011 	THAILAND 	PEBULATE 	58	74	0	0	0	0
2011 	THAILAND 	PENCONAZOLE 	58	74	0	0	0	0
2011 	THAILAND 	PENCYCURON 	25	32	0	0	0	0
2011 	THAILAND 	PENDIMETHALIN 	58	74	0	0	0	0
2011 	THAILAND 	PENTACHLOROBENZENE 	58	74	0	0	0	0
2011 	THAILAND 	PENTACHLOROBENZONITRILE 	58	74	0	0	0	0
2011 	THAILAND 	PENTACHLOROPHENYL METHYL ETHER 	2	2.6	0	0	0	0
2011 	THAILAND 	PERMETHRIN (TOTAL) 	58	74	0	0	0	0
2011 	THAILAND 	PHENMEDIPHAM 	58	74	0	0	0	0
2011 	THAILAND 	PHENOTHRIN 	33	42	0	0	0	0
2011 	THAILAND 	PHENTHOATE 	9	12	0	0	0	0
2011 	THAILAND 	"PHENYLPHENOL, O- "	58	74	0	0	0	0
2011 	THAILAND 	PHORATE 	59	76	0	0	0	0
2011 	THAILAND 	PHORATE METABOLITES (TOTAL) 	59	76	0	0	0	0
2011 	THAILAND 	PHOSALONE 	61	78	0	0	0	0
2011 	THAILAND 	PHOSALONE OXYGEN ANALOG 	9	12	0	0	0	0
2011 	THAILAND 	PHOSMET 	59	76	0	0	0	0
2011 	THAILAND 	PHOSMET OXYGEN ANALOG 	34	44	0	0	0	0
2011 	THAILAND 	PHOSPHAMIDON 	9	12	0	0	0	0
2011 	THAILAND 	PHOXIM 	32	41	0	0	0	0
2011 	THAILAND 	PHOXIM OXYGEN ANALOG 	9	12	0	0	0	0
2011 	THAILAND 	PICOXYSTROBIN 	25	32	0	0	0	0
2011 	THAILAND 	PIPERONYL BUTOXIDE 	56	72	0	0	0	0
2011 	THAILAND 	PIPEROPHOS 	9	12	0	0	0	0
2011 	THAILAND 	PIRIMICARB 	58	74	0	0	0	0
2011 	THAILAND 	PIRIMIPHOS-ETHYL 	11	14	0	0	0	0
2011 	THAILAND 	PIRIMIPHOS-ETHYL OXYGEN ANALOG 	2	2.6	0	0	0	0
2011 	THAILAND 	PIRIMIPHOS-METHYL 	59	76	0	0	0	0
2011 	THAILAND 	PROCHLORAZ 	58	74	0	0	0	0
2011 	THAILAND 	PROCYAZINE 	2	2.6	0	0	0	0
2011 	THAILAND 	PROCYMIDONE 	58	74	0	0	0	0
2011 	THAILAND 	PROFENOFOS 	59	76	2	3.4	1	1.7
2011 	THAILAND 	PROFLURALIN 	33	42	0	0	0	0
2011 	THAILAND 	PROMECARB 	58	74	0	0	0	0
2011 	THAILAND 	PROMETON 	56	72	0	0	0	0
2011 	THAILAND 	PROMETRYN 	58	74	0	0	0	0
2011 	THAILAND 	PRONAMIDE 	58	74	0	0	0	0
2011 	THAILAND 	PROPACHLOR 	58	74	0	0	0	0
2011 	THAILAND 	PROPAMOCARB 	25	32	0	0	0	0
2011 	THAILAND 	PROPANIL 	58	74	0	0	0	0
2011 	THAILAND 	PROPARGITE 	58	74	0	0	0	0
2011 	THAILAND 	PROPAZINE 	14	18	0	0	0	0
2011 	THAILAND 	PROPETAMPHOS 	11	14	0	0	0	0
2011 	THAILAND 	PROPHAM 	58	74	0	0	0	0
2011 	THAILAND 	PROPICONAZOLE (TOTAL*) 	58	74	1	1.7	1	1.7
2011 	THAILAND 	PROPOXUR 	58	74	0	0	0	0
2011 	THAILAND 	PROTHIOFOS 	59	76	0	0	0	0
2011 	THAILAND 	PROTHOATE 	59	76	0	0	0	0
2011 	THAILAND 	PYMETROZINE 	25	32	0	0	0	0
2011 	THAILAND 	PYRACARBOLID 	58	74	0	0	0	0
2011 	THAILAND 	PYRACLOSTROBIN 	58	74	0	0	0	0
2011 	THAILAND 	PYRAZOPHOS (AFUGAN) 	59	76	0	0	0	0
2011 	THAILAND 	PYRIDABEN 	56	72	0	0	0	0
2011 	THAILAND 	PYRIDAPHENTHION 	59	76	0	0	0	0
2011 	THAILAND 	PYRIFENOX 	31	40	0	0	0	0
2011 	THAILAND 	PYRIMETHANIL 	58	74	0	0	0	0
2011 	THAILAND 	PYRIPROXYFEN 	58	74	0	0	0	0
2011 	THAILAND 	QUINALPHOS 	59	76	0	0	0	0
2011 	THAILAND 	QUINOXYFEN 	58	74	0	0	0	0
2011 	THAILAND 	QUINTOZENE (TOTAL) 	60	77	0	0	0	0
2011 	THAILAND 	RESMETHRIN 	56	72	0	0	0	0
2011 	THAILAND 	RONNEL 	11	14	0	0	0	0
2011 	THAILAND 	RONNEL OXYGEN ANALOG 	9	12	0	0	0	0
2011 	THAILAND 	ROTENONE 	25	32	0	0	0	0
2011 	THAILAND 	SALITHION 	9	12	0	0	0	0
2011 	THAILAND 	SCHRADAN 	11	14	0	0	0	0
2011 	THAILAND 	SEBUTHYLAZINE 	14	18	0	0	0	0
2011 	THAILAND 	SECBUMETON 	56	72	0	0	0	0
2011 	THAILAND 	SETHOXYDIM 	2	2.6	0	0	0	0
2011 	THAILAND 	SIDURON 	25	32	0	0	0	0
2011 	THAILAND 	SIMAZINE 	58	74	0	0	0	0
2011 	THAILAND 	SIMETRYNE 	58	74	0	0	0	0
2011 	THAILAND 	SPINETORAM 	14	18	0	0	0	0
2011 	THAILAND 	SPINOSAD 	14	18	0	0	0	0
2011 	THAILAND 	SPINOSYN A 	14	18	0	0	0	0
2011 	THAILAND 	SPINOSYN D 	14	18	0	0	0	0
2011 	THAILAND 	SPIRODICLOFEN 	25	32	0	0	0	0
2011 	THAILAND 	SPIROMESIFEN 	25	32	0	0	0	0
2011 	THAILAND 	SPIROTETRAMAT 	25	32	0	0	0	0
2011 	THAILAND 	SPRIOXAMINE 	25	32	0	0	0	0
2011 	THAILAND 	SULFENTRAZONE 	25	32	0	0	0	0
2011 	THAILAND 	SULFOTEPP 	59	76	0	0	0	0
2011 	THAILAND 	SULPROFOS (TOTAL) 	34	44	0	0	0	0
2011 	THAILAND 	TEBUCONAZOLE 	58	74	0	0	0	0
2011 	THAILAND 	TEBUFENOZIDE 	25	32	0	0	0	0
2011 	THAILAND 	TEBUFENPYRAD 	56	72	0	0	0	0
2011 	THAILAND 	TEBUPIRIMFOS OXYGEN ANALOG 	7	9	0	0	0	0
2011 	THAILAND 	TEBUPRIMIFOS 	9	12	0	0	0	0
2011 	THAILAND 	TEBUTHIURON 	58	74	0	0	0	0
2011 	THAILAND 	TECNAZENE (TOTAL) 	58	74	0	0	0	0
2011 	THAILAND 	TEFLUBENZURON 	25	32	0	0	0	0
2011 	THAILAND 	TEFLUTHRIN 	58	74	0	0	0	0
2011 	THAILAND 	TEMEPHOS 	25	32	0	0	0	0
2011 	THAILAND 	TEPP 	2	2.6	0	0	0	0
2011 	THAILAND 	TERBUFOS (TOTAL) 	59	76	0	0	0	0
2011 	THAILAND 	TERBUMETON 	58	74	0	0	0	0
2011 	THAILAND 	TERBUTHYLAZINE 	58	74	0	0	0	0
2011 	THAILAND 	TERBUTRYN 	58	74	0	0	0	0
2011 	THAILAND 	TETRACONAZOLE 	56	72	0	0	0	0
2011 	THAILAND 	TETRADIFON 	58	74	0	0	0	0
2011 	THAILAND 	TETRAMETHRIN 	56	72	0	0	0	0
2011 	THAILAND 	THIABENDAZOLE 	58	74	0	0	0	0
2011 	THAILAND 	THIACLOPRID 	25	32	0	0	0	0
2011 	THAILAND 	THIAMETHOXAM 	25	32	0	0	0	0
2011 	THAILAND 	THIDIAZURON 	25	32	0	0	0	0
2011 	THAILAND 	THIOBENCARB 	25	32	0	0	0	0
2011 	THAILAND 	THIOFANOX 	14	18	0	0	0	0
2011 	THAILAND 	THIOMETON 	9	12	0	0	0	0
2011 	THAILAND 	THIONAZIN 	9	12	0	0	0	0
2011 	THAILAND 	THIOPHANATE-METHYL (TOTAL) 	14	18	0	0	0	0
2011 	THAILAND 	TOLCLOFOS METHYL 	56	72	0	0	0	0
2011 	THAILAND 	TOLYLFLUANID 	58	74	0	0	0	0
2011 	THAILAND 	TOTAL CHLORFENVINPHOS 	25	32	0	0	0	0
2011 	THAILAND 	TRALKOXYDIM 	2	2.6	0	0	0	0
2011 	THAILAND 	TRANID 	2	2.6	0	0	0	0
2011 	THAILAND 	TRANS-DIMETHOMORPH 	58	74	0	0	0	0
2011 	THAILAND 	TRIADIMEFON (TOTAL) 	58	74	0	0	0	0
2011 	THAILAND 	TRIADIMENOL 	58	74	0	0	0	0
2011 	THAILAND 	TRI-ALLATE 	58	74	0	0	0	0
2011 	THAILAND 	TRIAZOPHOS 	59	76	1	1.7	1	1.7
2011 	THAILAND 	TRICHLORFON 	59	76	0	0	0	0
2011 	THAILAND 	TRICYCLAZOLE 	58	74	0	0	0	0
2011 	THAILAND 	TRIETAZINE 	2	2.6	0	0	0	0
2011 	THAILAND 	TRIFLOXYSTROBIN 	56	72	0	0	0	0
2011 	THAILAND 	TRIFLUMIZOLE 	58	74	0	0	0	0
2011 	THAILAND 	TRIFLUMURON 	25	32	0	0	0	0
2011 	THAILAND 	TRIFLURALIN 	58	74	0	0	0	0
2011 	THAILAND 	TRIMETHACARB (TOTAL*) 	58	74	0	0	0	0
2011 	THAILAND 	TRIPHENYL PHOSPHATE 	9	12	0	0	0	0
2011 	THAILAND 	TRIS(2-BUTOXYETHYL) PHOSPHATE 	25	32	0	0	0	0
2011 	THAILAND 	TRIS(CHLOROPROPYL) PHOSPHATE 	25	32	0	0	0	0
2011 	THAILAND 	TRITICONAZOLE 	56	72	0	0	0	0
2011 	THAILAND 	UNICONAZOLE 	14	18	0	0	0	0
2011 	THAILAND 	UNSPECIFIED COVERAGE 	0	0	0	0	0	0
2011 	THAILAND 	VAMIDOTHION 	25	32	0	0	0	0
2011 	THAILAND 	VAMIDOTHION SULFONE 	2	2.6	0	0	0	0
2011 	THAILAND 	VERNOLATE 	58	74	0	0	0	0
2011 	THAILAND 	VINCLOZOLIN (TOTAL*) 	58	74	0	0	0	0
2011 	THAILAND 	ZOXAMIDE 	25	32	0	0	0	0
2011 	TOGO 	(E)-AZOXYSTROBIN 	1	100	0	0	0	0
2011 	TOGO 	(Z)-AZOXYSTROBIN 	1	100	0	0	0	0
2011 	TOGO 	"4-CYCLOHEXENE-1,2-DICARBOXIMIDE, CIS- "	1	100	0	0	0	0
2011 	TOGO 	ACEPHATE 	1	100	0	0	0	0
2011 	TOGO 	ACETAMIPRID 	1	100	0	0	0	0
2011 	TOGO 	ACRINATHRIN 	1	100	0	0	0	0
2011 	TOGO 	ALDRIN 	1	100	0	0	0	0
2011 	TOGO 	ALLETHRIN 	1	100	0	0	0	0
2011 	TOGO 	AMETRYN 	1	100	0	0	0	0
2011 	TOGO 	AMINOCARB 	1	100	0	0	0	0
2011 	TOGO 	ATRAZINE 	1	100	0	0	0	0
2011 	TOGO 	AZINPHOS-METHYL (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	AZOXYSTROBIN 	1	100	0	0	0	0
2011 	TOGO 	BENDIOCARB 	1	100	0	0	0	0
2011 	TOGO 	BENFLURALIN (BENEFIN) 	1	100	0	0	0	0
2011 	TOGO 	BHC (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	BIFENTHRIN 	1	100	0	0	0	0
2011 	TOGO 	BIPHENYL 	1	100	0	0	0	0
2011 	TOGO 	BITERTANOL 	1	100	0	0	0	0
2011 	TOGO 	BOSCALID 	1	100	0	0	0	0
2011 	TOGO 	BROMOPROPYLATE 	1	100	0	0	0	0
2011 	TOGO 	BUFENCARB 	1	100	0	0	0	0
2011 	TOGO 	BUPIRIMATE 	1	100	0	0	0	0
2011 	TOGO 	BUPROFEZIN 	1	100	0	0	0	0
2011 	TOGO 	BUTRALIN 	1	100	0	0	0	0
2011 	TOGO 	BUTYLATE 	1	100	0	0	0	0
2011 	TOGO 	CADUSAFOS 	1	100	0	0	0	0
2011 	TOGO 	CAPTAN 	1	100	0	0	0	0
2011 	TOGO 	CARBARYL 	1	100	0	0	0	0
2011 	TOGO 	CARBOFURAN (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	CARBOPHENOTHION (TOTAL*) 	1	100	0	0	0	0
2011 	TOGO 	CARBOSULFAN 	1	100	0	0	0	0
2011 	TOGO 	CARBOXIN 	1	100	0	0	0	0
2011 	TOGO 	CHLORDANE (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	CHLORDIMEFORM 	1	100	0	0	0	0
2011 	TOGO 	CHLORFENVINPHOS (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	CHLOROBENZILATE 	1	100	0	0	0	0
2011 	TOGO 	CHLORONEB 	1	100	0	0	0	0
2011 	TOGO 	CHLOROTHALONIL 	1	100	0	0	0	0
2011 	TOGO 	CHLORPROPHAM 	1	100	0	0	0	0
2011 	TOGO 	CHLORPYRIFOS 	1	100	0	0	0	0
2011 	TOGO 	CHLORPYRIFOS METHYL 	1	100	0	0	0	0
2011 	TOGO 	CHLORPYRIFOS OXYGEN ANALOG 	1	100	0	0	0	0
2011 	TOGO 	CHLORTHIOPHOS 	1	100	0	0	0	0
2011 	TOGO 	CIS-DIMETHOMORPH 	1	100	0	0	0	0
2011 	TOGO 	CLOMAZONE 	1	100	0	0	0	0
2011 	TOGO 	COUMAPHOS 	1	100	0	0	0	0
2011 	TOGO 	CYANAZINE 	1	100	0	0	0	0
2011 	TOGO 	CYANOFENPHOS 	1	100	0	0	0	0
2011 	TOGO 	CYANOPHOS 	1	100	0	0	0	0
2011 	TOGO 	CYCLOATE 	1	100	0	0	0	0
2011 	TOGO 	CYCLURON 	1	100	0	0	0	0
2011 	TOGO 	CYPERMETHRIN 	1	100	0	0	0	0
2011 	TOGO 	CYPROCONAZOLE 	1	100	0	0	0	0
2011 	TOGO 	CYPRODINIL 	1	100	0	0	0	0
2011 	TOGO 	DCPA 	1	100	0	0	0	0
2011 	TOGO 	DDT (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	DEF 	1	100	0	0	0	0
2011 	TOGO 	DELTAMETHRIN 	1	100	0	0	0	0
2011 	TOGO 	DEMETON-S SULFONE 	1	100	0	0	0	0
2011 	TOGO 	DESMETHYL DIPHENAMID 	1	100	0	0	0	0
2011 	TOGO 	DESMETRYN 	1	100	0	0	0	0
2011 	TOGO 	DIALLATE 	1	100	0	0	0	0
2011 	TOGO 	DIAZINON 	1	100	0	0	0	0
2011 	TOGO 	DIAZINON OXYGEN ANALOG 	1	100	0	0	0	0
2011 	TOGO 	DICHLOBENIL 	1	100	0	0	0	0
2011 	TOGO 	DICHLOFLUANID 	1	100	0	0	0	0
2011 	TOGO 	DICHLORVOS 	1	100	0	0	0	0
2011 	TOGO 	DICLORAN 	1	100	0	0	0	0
2011 	TOGO 	DICOFOL (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	DICROTOPHOS 	1	100	0	0	0	0
2011 	TOGO 	DIELDRIN (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	DIFENOCONAZOLE 	1	100	0	0	0	0
2011 	TOGO 	DIMETHACHLOR 	1	100	0	0	0	0
2011 	TOGO 	DIMETHOATE 	1	100	0	0	0	0
2011 	TOGO 	DIMETHOMORPH 	1	100	0	0	0	0
2011 	TOGO 	DINITRAMINE 	1	100	0	0	0	0
2011 	TOGO 	DINOBUTON 	1	100	0	0	0	0
2011 	TOGO 	DIOXACARB 	1	100	0	0	0	0
2011 	TOGO 	DIOXATHION 	1	100	0	0	0	0
2011 	TOGO 	DIPHENAMID 	1	100	0	0	0	0
2011 	TOGO 	DIPHENYL 2-ETHYLHEXYL PHOSPHATE 	1	100	0	0	0	0
2011 	TOGO 	DIPHENYLAMINE 	1	100	0	0	0	0
2011 	TOGO 	DISULFOTON 	1	100	0	0	0	0
2011 	TOGO 	EDIFENPHOS 	1	100	0	0	0	0
2011 	TOGO 	ENDOSULFAN (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	ENDRIN (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	EPN 	1	100	0	0	0	0
2011 	TOGO 	EPOXICONAZOLE 	1	100	0	0	0	0
2011 	TOGO 	EPTC 	1	100	0	0	0	0
2011 	TOGO 	ESFENVALERATE 	1	100	0	0	0	0
2011 	TOGO 	ETACONAZOLE 	1	100	0	0	0	0
2011 	TOGO 	ETHALFLURALIN 	1	100	0	0	0	0
2011 	TOGO 	ETHIOFENCARB 	1	100	0	0	0	0
2011 	TOGO 	ETHIOLATE 	1	100	0	0	0	0
2011 	TOGO 	ETHION 	1	100	0	0	0	0
2011 	TOGO 	ETHION OXYGEN ANALOG 	1	100	0	0	0	0
2011 	TOGO 	ETHOFUMESATE 	1	100	0	0	0	0
2011 	TOGO 	ETHOPROP 	1	100	0	0	0	0
2011 	TOGO 	ETHOXYQUIN 	1	100	0	0	0	0
2011 	TOGO 	ETRIDIAZOLE 	1	100	0	0	0	0
2011 	TOGO 	FAMOXADONE 	1	100	0	0	0	0
2011 	TOGO 	FENAMIPHOS (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	FENARIMOL 	1	100	0	0	0	0
2011 	TOGO 	FENBUCONAZOLE 	1	100	0	0	0	0
2011 	TOGO 	FENFURAM 	1	100	0	0	0	0
2011 	TOGO 	FENHEXAMID 	1	100	0	0	0	0
2011 	TOGO 	FENITROTHION 	1	100	0	0	0	0
2011 	TOGO 	FENOXYCARB 	1	100	0	0	0	0
2011 	TOGO 	FENPROPATHRIN 	1	100	0	0	0	0
2011 	TOGO 	FENPROPIMORPH 	1	100	0	0	0	0
2011 	TOGO 	FENTHION (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	FENVALERATE 	1	100	0	0	0	0
2011 	TOGO 	FLUCHLORALIN 	1	100	0	0	0	0
2011 	TOGO 	FLUCYTHRINATE (PAYOFF) 	1	100	0	0	0	0
2011 	TOGO 	FLUDIOXONIL 	1	100	0	0	0	0
2011 	TOGO 	FLUSILAZOLE 	1	100	0	0	0	0
2011 	TOGO 	FLUTOLANIL 	1	100	0	0	0	0
2011 	TOGO 	FLUVALINATE 	1	100	0	0	0	0
2011 	TOGO 	FOLPET 	1	100	0	0	0	0
2011 	TOGO 	FONOFOS 	1	100	0	0	0	0
2011 	TOGO 	FUBERIDAZOLE 	1	100	0	0	0	0
2011 	TOGO 	GARDONA (TETRACHLORVINPHOS) 	1	100	0	0	0	0
2011 	TOGO 	HEPTACHLOR (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	HEPTENOPHOS 	1	100	0	0	0	0
2011 	TOGO 	HEXACHLOROBENZENE 	1	100	0	0	0	0
2011 	TOGO 	HEXACONAZOLE 	1	100	0	0	0	0
2011 	TOGO 	HEXAZINONE 	1	100	0	0	0	0
2011 	TOGO 	IMAZALIL 	1	100	0	0	0	0
2011 	TOGO 	IPRODIONE 	1	100	0	0	0	0
2011 	TOGO 	ISOCARBAMID 	1	100	0	0	0	0
2011 	TOGO 	ISOFENPHOS 	1	100	0	0	0	0
2011 	TOGO 	ISOPROCARB 	1	100	0	0	0	0
2011 	TOGO 	ISOPROPALIN 	1	100	0	0	0	0
2011 	TOGO 	ISOPROTHIOLANE 	1	100	0	0	0	0
2011 	TOGO 	KRESOXIM-METHYL 	1	100	0	0	0	0
2011 	TOGO 	LAMBDA-CYHALOTHRIN 	1	100	0	0	0	0
2011 	TOGO 	LENACIL 	1	100	0	0	0	0
2011 	TOGO 	LEPTOPHOS 	1	100	0	0	0	0
2011 	TOGO 	LINDANE 	1	100	0	0	0	0
2011 	TOGO 	LINURON 	1	100	0	0	0	0
2011 	TOGO 	MALATHION 	1	100	0	0	0	0
2011 	TOGO 	MALATHION OXYGEN ANALOG 	1	100	0	0	0	0
2011 	TOGO 	MECARBAM 	1	100	0	0	0	0
2011 	TOGO 	METALAXYL (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	METHABENZTHIAZURON 	1	100	0	0	0	0
2011 	TOGO 	METHAMIDOPHOS 	1	100	0	0	0	0
2011 	TOGO 	METHIDATHION 	1	100	0	0	0	0
2011 	TOGO 	METHIOCARB 	1	100	0	0	0	0
2011 	TOGO 	METHOPROTRYNE 	1	100	0	0	0	0
2011 	TOGO 	METHOXYCHLOR (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	METOLACHLOR 	1	100	0	0	0	0
2011 	TOGO 	METOLCARB 	1	100	0	0	0	0
2011 	TOGO 	METRIBUZIN (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	MEVINPHOS (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	MGK 264 	1	100	0	0	0	0
2011 	TOGO 	MIREX (TOTAL) 	1	100	0	0	0	0
2011 	TOGO 	MOLINATE 	1	100	0	0	0	0
2011 	TOGO 	MONOCROTOPHOS 	1	100	0	0	0	0
2011 	TOGO 	MONOLINURON 	1	100	0	0	0	0
2011 	TOGO 	MYCLOBUTANIL 	1	100	0	0	0	0
2011 	TOGO 	NAPROPAMIDE 	1	100	0	0	0	0
2011 	TOGO 	NITRALIN 	1	100	0	0	0	0
2011 	TOGO 	NITROFEN 	1	100	0	0	0	0
2011 	TOGO 	NITROTHAL-ISOPROPYL 	1	100	0	0	0	0
2011 	TOGO 	NOREA 	1	100	0	0	0	0
2011 	TOGO 	NUARIMOL 	1	100	0	0	0	0
2011 	TOGO 	OCTHILINONE 	1	100	0	0	0	0
2011 	TOGO 	OMETHOATE 	1	100	0	0	0	0
2011 	TOGO 	OXADIAZON 	1	100	0	0	0	0
